date,time,open,high,low,close,volume,moving_60_ave,deviation_rate,rise_rate
2015.01.06,18:00,118.71,118.811,118.2,118.215,3634,119.85408333333334,0.9863243430031935,1
2015.01.06,19:00,118.215,118.483,118.044,118.478,2981,119.82176666666668,0.9887852874811559,1
2015.01.06,20:00,118.478,118.48,118.08,118.373,2354,119.78791666666666,0.9881881519769316,1
2015.01.06,21:00,118.373,118.647,118.246,118.617,2022,119.75748333333333,0.9904767259499024,1
2015.01.06,22:00,118.617,118.817,118.498,118.498,2270,119.72671666666665,0.9897373226220884,1
2015.01.06,23:00,118.498,118.608,118.365,118.376,601,119.69291666666666,0.988997538840714,1
2015.01.07,00:00,118.376,118.667,118.376,118.594,1185,119.66218333333333,0.9910733424413811,1
2015.01.07,01:00,118.594,118.697,118.5,118.66,905,119.63188333333332,0.9918760508799703,1
2015.01.07,02:00,118.66,118.855,118.644,118.75,1377,119.60058333333333,0.9928881339068162,1
2015.01.07,03:00,118.75,119.006,118.73,119.003,1541,119.57388333333333,0.9952256854304724,1
2015.01.07,04:00,119.003,119.173,118.995,119.07,1105,119.5469,0.9960107706682482,1
2015.01.07,05:00,119.07,119.108,118.889,119.012,968,119.52725,0.9956892675101285,1
2015.01.07,06:00,119.012,119.099,118.972,119.041,778,119.50778333333332,0.9960941177192504,1
2015.01.07,07:00,119.041,119.066,118.804,118.872,1083,119.48501666666668,0.9948695101380214,1
2015.01.07,08:00,118.872,119.1,118.796,119.046,1043,119.46400000000001,0.9965010379695974,1
2015.01.07,09:00,119.046,119.252,118.919,119.067,1799,119.44285,0.9968533068325144,1
2015.01.07,10:00,119.067,119.208,118.965,119.071,2263,119.41945000000003,0.9970821336055389,1
2015.01.07,11:00,119.071,119.103,118.701,118.829,2326,119.39241666666666,0.9952809677331544,1
2015.01.07,12:00,118.829,119.201,118.759,119.154,2297,119.36939999999998,0.9981955174441692,1
2015.01.07,13:00,119.154,119.163,119.009,119.136,1882,119.34843333333332,0.9982200576295793,1
2015.01.07,14:00,119.136,119.228,119.029,119.17,1993,119.33025,0.998657088206888,1
2015.01.07,15:00,119.17,119.547,119.162,119.409,2901,119.31381666666667,1.00079775616934,1
2015.01.07,16:00,119.409,119.569,119.293,119.503,2789,119.29998333333333,1.0017017325652045,1
2015.01.07,17:00,119.503,119.643,119.405,119.441,2986,119.28074999999998,1.001343469084492,1
2015.01.07,18:00,119.441,119.55,119.29,119.529,2860,119.26385,1.0022232218731828,1
2015.01.07,19:00,119.529,119.578,119.43,119.491,1835,119.24865,1.0020323081225657,1
2015.01.07,20:00,119.491,119.517,119.22,119.236,1556,119.22948333333332,1.000054656503446,1
2015.01.07,21:00,119.236,119.504,118.841,118.945,2915,119.20576666666668,0.9978124660076566,1
2015.01.07,22:00,118.945,119.205,118.942,119.148,1518,119.18563333333333,0.999684246059858,1
2015.01.07,23:00,119.148,119.259,119.068,119.257,553,119.16973333333333,1.000732288847392,1
2015.01.08,00:00,119.257,119.357,119.205,119.326,522,119.15246666666665,1.0014563973217507,1
2015.01.08,01:00,119.326,119.41,119.246,119.286,1002,119.13611666666665,1.0012580847649475,1
2015.01.08,02:00,119.286,119.48,119.156,119.448,1564,119.1244,1.0027164879739163,1
2015.01.08,03:00,119.448,119.715,119.371,119.689,1677,119.12221666666669,1.0047579985429527,1
2015.01.08,04:00,119.689,119.763,119.6,119.711,1151,119.12598333333335,1.0049109073461302,1
2015.01.08,05:00,119.711,119.819,119.609,119.68,1087,119.12765000000003,1.0046366229838326,1
2015.01.08,06:00,119.68,119.796,119.63,119.746,900,119.12918333333336,1.0051777125420287,1
2015.01.08,07:00,119.746,119.751,119.634,119.705,884,119.13071666666669,1.0048206151142378,1
2015.01.08,08:00,119.705,119.903,119.703,119.862,1107,119.1335,1.0061149886471898,0
2015.01.08,09:00,119.862,119.959,119.779,119.808,1568,119.13801666666667,1.0056235897833339,0
2015.01.08,10:00,119.808,119.865,119.687,119.744,2215,119.13956666666667,1.0050733215693526,0
2015.01.08,11:00,119.744,119.838,119.671,119.756,1597,119.14158333333334,1.0051570295565708,0
2015.01.08,12:00,119.756,119.882,119.743,119.837,1536,119.1507,1.0057599325895694,0
2015.01.08,13:00,119.837,119.859,119.756,119.813,1378,119.15723333333335,1.0055033727145393,0
2015.01.08,14:00,119.813,119.901,119.722,119.735,1623,119.16673333333334,1.0047686686608845,0
2015.01.08,15:00,119.735,119.833,119.429,119.453,2148,119.16688333333335,1.0024009746555704,0
2015.01.08,16:00,119.453,119.663,119.377,119.532,2410,119.17013333333334,1.0030365550204972,0
2015.01.08,17:00,119.532,119.732,119.518,119.685,2661,119.17656666666669,1.0042662190022253,0
2015.01.08,18:00,119.685,119.69,119.513,119.518,1915,119.18125000000002,1.0028255283444332,0
2015.01.08,19:00,119.518,119.564,119.449,119.525,1298,119.19071666666667,1.0028046088041251,0
2015.01.08,20:00,119.525,119.724,119.495,119.598,1047,119.20415,1.003303995708203,0
2015.01.08,21:00,119.598,119.762,119.581,119.668,1233,119.21246666666666,1.0038211887235509,0
2015.01.08,22:00,119.668,119.733,119.603,119.646,1218,119.2252333333333,1.0035291746126451,0
2015.01.08,23:00,119.646,119.688,119.62,119.654,502,119.2388,1.0034820880451665,0
2015.01.09,00:00,119.654,119.827,119.631,119.731,660,119.25149999999998,1.0040209137830554,0
2015.01.09,01:00,119.731,119.872,119.731,119.794,992,119.25944999999999,1.004482244383988,0
2015.01.09,02:00,119.794,119.854,119.738,119.811,1250,119.27209999999998,1.0045182402255015,0
2015.01.09,03:00,119.811,119.817,119.472,119.572,1470,119.28166666666667,1.0024340147270467,0
2015.01.09,04:00,119.572,119.633,119.415,119.489,1205,119.29204999999999,1.001650990153996,0
2015.01.09,05:00,119.489,119.591,119.463,119.546,703,119.30598333333333,1.002011773927516,0
2015.01.09,06:00,119.546,119.547,119.272,119.344,1116,119.32480000000001,1.0001609053608302,0
2015.01.09,07:00,119.344,119.362,119.163,119.332,1124,119.33903333333333,0.9999410642676005,0
2015.01.09,08:00,119.332,119.477,119.317,119.433,771,119.35670000000002,1.000639260301265,0
2015.01.09,09:00,119.433,119.492,119.321,119.435,1285,119.37033333333333,1.0005417314743195,0
2015.01.09,10:00,119.435,119.436,119.288,119.387,1904,119.38515000000001,1.0000154960646277,0
2015.01.09,11:00,119.387,119.445,119.308,119.333,1672,119.4011,0.9994296534956546,0
2015.01.09,12:00,119.333,119.344,119.177,119.221,1864,119.41154999999999,0.998404258214553,0
2015.01.09,13:00,119.221,119.303,119.189,119.261,1600,119.42156666666666,0.9986554634045721,0
2015.01.09,14:00,119.261,119.297,119.167,119.189,1300,119.42888333333333,0.9979914127417251,0
2015.01.09,15:00,119.189,119.768,118.789,119.504,3925,119.43723333333335,1.0005590104928195,0
2015.01.09,16:00,119.504,119.659,119.097,119.162,3581,119.43876666666668,0.9976827735718413,0
2015.01.09,17:00,119.162,119.166,118.736,118.86,4271,119.43623333333335,0.9951753892662946,0
2015.01.09,18:00,118.86,118.872,118.425,118.658,3241,119.42985,0.9935372103372817,0
2015.01.09,19:00,118.658,118.688,118.509,118.568,1796,119.42478333333334,0.9928257493175271,0
2015.01.09,20:00,118.568,118.615,118.499,118.528,1405,119.41615,0.9925625637738279,0
2015.01.09,21:00,118.528,118.597,118.498,118.562,1336,119.40773333333335,0.9929172649900954,0
2015.01.09,22:00,118.562,118.659,118.497,118.557,1246,119.39916666666666,0.9929466286057274,0
2015.01.09,23:00,118.557,118.57,118.455,118.462,592,119.39305,0.9922018073916363,0
2015.01.12,00:00,118.462,118.462,118.234,118.321,460,119.37916666666666,0.9911360860004886,0
2015.01.12,01:00,118.321,118.346,118.121,118.237,780,119.36418333333333,0.9905567708683132,0
2015.01.12,02:00,118.237,118.376,118.204,118.305,987,119.34976666666668,0.9912461775515271,0
2015.01.12,03:00,118.305,118.414,118.239,118.382,823,119.33265,0.9920336136003014,0
2015.01.12,04:00,118.382,118.501,118.349,118.396,819,119.31420000000001,0.9923043527090656,0
2015.01.12,05:00,118.396,118.396,118.214,118.305,946,119.29526666666666,0.9916990280139644,0
2015.01.12,06:00,118.305,118.321,118.235,118.27,508,119.27428333333334,0.9915800514137092,0
2015.01.12,07:00,118.27,118.283,118.102,118.125,966,119.25151666666669,0.9905534395020271,1
2015.01.12,08:00,118.125,118.314,118.111,118.266,846,119.23535000000001,0.9918702800805298,1
2015.01.12,09:00,118.266,118.399,118.224,118.312,1355,119.2248,0.9923438747643107,1
2015.01.12,10:00,118.312,118.802,118.293,118.733,2704,119.21788333333333,0.9959327969950817,1
2015.01.12,11:00,118.733,119.154,118.72,119.138,2284,119.2159,0.9993465636714566,1
2015.01.12,12:00,119.138,119.323,119.135,119.177,2137,119.21341666666666,0.9996945254344276,1
2015.01.12,13:00,119.177,119.286,119.174,119.234,1318,119.21255,1.0001799307203814,0
2015.01.12,14:00,119.234,119.257,119.024,119.185,1770,119.20816666666666,0.9998056620841135,0
2015.01.12,15:00,119.185,119.202,118.775,118.857,2652,119.19430000000001,0.9971701666942127,0
2015.01.12,16:00,118.857,118.918,118.248,118.365,3471,119.17186666666667,0.9932293863540499,0
2015.01.12,17:00,118.365,118.655,118.218,118.651,3658,119.15471666666666,0.9957725830688197,0
2015.01.12,18:00,118.651,118.688,118.274,118.321,2512,119.13096666666665,0.9932010400878138,0
2015.01.12,19:00,118.321,118.424,118.181,118.3,1872,119.10754999999999,0.9932199931910278,0
2015.01.12,20:00,118.3,118.319,118.121,118.276,1557,119.08111666666666,0.9932389224320061,0
2015.01.12,21:00,118.276,118.367,118.225,118.335,1164,119.05656666666665,0.9939392955225486,0
2015.01.12,22:00,118.335,118.385,118.24,118.339,1301,119.03314999999999,0.9941684312311319,0
2015.01.12,23:00,118.339,118.377,118.259,118.339,443,119.00953333333332,0.9943657174803364,0
2015.01.13,00:00,118.339,118.406,118.292,118.364,631,118.98498333333332,0.9947809940722213,0
2015.01.13,01:00,118.364,118.483,118.302,118.339,880,118.96041666666665,0.9947762736204271,0
2015.01.13,02:00,118.339,118.339,117.805,117.826,2583,118.92859999999999,0.9907288911161823,1
2015.01.13,03:00,117.826,117.986,117.735,117.855,2085,118.90196666666665,0.9911947068999981,1
2015.01.13,04:00,117.855,118.049,117.791,117.965,1399,118.87585,0.9923378045246365,1
2015.01.13,05:00,117.965,117.985,117.81,117.985,1068,118.84751666666665,0.9927426614298912,1
2015.01.13,06:00,117.985,118.383,117.923,118.361,1849,118.82823333333333,0.9960679939419561,1
2015.01.13,07:00,118.361,118.7,118.264,118.66,1819,118.81381666666667,0.9987053974783235,1
2015.01.13,08:00,118.66,118.852,118.563,118.666,1589,118.79828333333333,0.9988864878378574,0
2015.01.13,09:00,118.666,118.676,118.217,118.241,2168,118.77449999999999,0.995508295130689,0
2015.01.13,10:00,118.241,118.512,118.212,118.319,2638,118.75238333333333,0.9963505293858664,0
2015.01.13,11:00,118.319,118.662,118.25,118.536,2348,118.73375000000001,0.9983345089328012,0
2015.01.13,12:00,118.536,118.689,118.422,118.453,1989,118.71245,0.9978144668061353,0
2015.01.13,13:00,118.453,118.662,118.404,118.621,2199,118.69290000000002,0.9993942350384899,0
2015.01.13,14:00,118.621,118.673,118.454,118.454,2388,118.67028333333333,0.9981774431874758,0
2015.01.13,15:00,118.454,118.528,118.355,118.454,2577,118.65165,0.9983341993137052,0
2015.01.13,16:00,118.454,118.768,118.452,118.627,3556,118.63728333333333,0.9999133212338954,0
2015.01.13,17:00,118.627,118.681,118.385,118.495,3330,118.61976666666666,0.9989481798002751,0
2015.01.13,18:00,118.495,118.528,118.119,118.17,2987,118.6002,0.9963726873985036,0
2015.01.13,19:00,118.17,118.205,117.847,117.96,2657,118.57733333333334,0.9947938335600957,0
2015.01.13,20:00,117.96,118.104,117.59,117.703,3187,118.54850000000002,0.9928678979489406,0
2015.01.13,21:00,117.703,117.847,117.532,117.713,3070,118.5198,0.9931926986039462,0
2015.01.13,22:00,117.713,117.948,117.681,117.833,2548,118.4939,0.9944224976981938,0
2015.01.13,23:00,117.833,117.935,117.808,117.92,724,118.47035,0.9953545338559395,0
2015.01.14,00:00,117.92,117.965,117.831,117.892,686,118.44819999999999,0.9953042764685324,0
2015.01.14,01:00,117.892,117.939,117.685,117.811,1170,118.4240333333333,0.9948234043709037,0
2015.01.14,02:00,117.811,117.928,117.486,117.668,2909,118.39868333333332,0.9938286194342534,0
2015.01.14,03:00,117.668,117.816,117.538,117.558,2070,118.36624999999998,0.9931716177542165,0
2015.01.14,04:00,117.558,117.647,117.406,117.458,1973,118.33784999999997,0.9925649316765517,0
2015.01.14,05:00,117.458,117.501,117.323,117.498,1567,118.31514999999996,0.993093445767512,0
2015.01.14,06:00,117.498,117.552,117.248,117.265,1516,118.29193333333332,0.9913186528920823,0
2015.01.14,07:00,117.265,117.282,116.995,117.125,1955,118.2678833333333,0.9903364861099938,0
2015.01.14,08:00,117.125,117.17,116.744,116.937,2314,118.24136666666665,0.9889686096884875,0
2015.01.14,09:00,116.937,117.241,116.92,117.081,2512,118.21668333333332,0.9903932059222889,0
2015.01.14,10:00,117.081,117.083,116.59,116.674,3812,118.1853,0.9872124536638652,0
2015.01.14,11:00,116.674,117.053,116.531,117.013,3250,118.16114999999999,0.9902831852939821,0
2015.01.14,12:00,117.013,117.165,116.895,116.989,2218,118.13895,0.9902661230694874,0
2015.01.14,13:00,116.989,117.115,116.792,116.877,2332,118.11628333333331,0.9895079382930128,0
2015.01.14,14:00,116.877,117.041,116.84,116.885,2198,118.09261666666666,0.989773986716923,0
2015.01.14,15:00,116.885,116.895,116.072,116.318,4380,118.05821666666665,0.9852596734407729,1
2015.01.14,16:00,116.318,116.694,116.207,116.6,3904,118.02828333333335,0.987898804481468,1
2015.01.14,17:00,116.6,116.921,116.459,116.895,3860,118.00478333333335,0.9905954377273123,1
2015.01.14,18:00,116.895,116.923,116.697,116.781,3002,117.97996666666668,0.9898375402151607,1
2015.01.14,19:00,116.781,117.096,116.685,117.035,2399,117.9618,0.9921432192455524,1
2015.01.14,20:00,117.035,117.149,116.867,116.976,2015,117.9403,0.9918238295137456,1
2015.01.14,21:00,116.976,117.39,116.959,117.265,2261,117.92284999999998,0.9944213526046904,1
2015.01.14,22:00,117.265,117.438,117.247,117.272,1908,117.89849999999998,0.9946861071175632,1
2015.01.14,23:00,117.272,117.396,117.258,117.32,521,117.86819999999999,0.9953490424049913,1
2015.01.15,00:00,117.32,117.334,117.122,117.252,684,117.83611666666667,0.9950429742324332,1
2015.01.15,01:00,117.252,117.465,117.195,117.437,1156,117.80616666666667,0.9968663213725371,1
2015.01.15,02:00,117.437,117.696,117.421,117.666,2131,117.78085,0.9990248839263768,1
2015.01.15,03:00,117.666,117.766,117.59,117.699,1637,117.76155,0.9994688419097745,1
2015.01.15,04:00,117.699,117.84,117.671,117.739,1426,117.75111666666665,0.9998970993481027,1
2015.01.15,05:00,117.739,117.762,117.568,117.716,975,117.73553333333332,0.9998340914354376,1
2015.01.15,06:00,117.716,117.73,117.597,117.692,913,117.72504999999998,0.9997192611088295,1
2015.01.15,07:00,117.692,117.804,117.692,117.76,1303,117.71605000000001,1.0003733560546757,0
2015.01.15,08:00,117.76,117.941,117.694,117.727,1413,117.70689999999999,1.0001707631413284,0
2015.01.15,09:00,117.727,117.783,117.575,117.666,2151,117.69575,0.9997472296153429,0
2015.01.15,10:00,117.666,117.796,117.536,117.586,2450,117.6832,0.9991740537306939,0
2015.01.15,11:00,117.586,117.594,116.613,116.971,5341,117.6604,0.9941407644373129,0
2015.01.15,12:00,116.971,117.032,116.65,116.773,5779,117.63388333333334,0.992681672074925,0
2015.01.15,13:00,116.773,116.774,116.275,116.544,4402,117.60396666666666,0.9909869820150624,0
2015.01.15,14:00,116.544,116.873,116.389,116.491,3628,117.58171666666665,0.9907237562302417,0
2015.01.15,15:00,116.491,116.944,116.24,116.92,3671,117.56613333333333,0.9945040862107682,0
2015.01.15,16:00,116.92,117.252,116.728,116.792,4217,117.54658333333333,0.993580559196744,0
2015.01.15,17:00,116.792,117.193,116.604,116.864,4506,117.5279,0.9943511285405423,0
2015.01.15,18:00,116.864,117.108,116.815,116.95,3720,117.50438333333332,0.9952820199757089,0
2015.01.15,19:00,116.95,117.008,116.479,116.713,3282,117.47193333333331,0.9935394497068522,0
2015.01.15,20:00,116.713,116.723,116.347,116.422,2553,117.4345333333333,0.9913778911143686,0
2015.01.15,21:00,116.422,116.633,116.381,116.525,2152,117.40593333333331,0.992496688128766,0
2015.01.15,22:00,116.525,116.553,116.267,116.306,1779,117.37238333333332,0.990914529439989,0
2015.01.15,23:00,116.306,116.456,116.146,116.165,1443,117.33286666666665,0.9900465513215112,0
2015.01.16,00:00,116.165,116.255,115.893,116.184,1431,117.29504999999997,0.9905277332675166,0
2015.01.16,01:00,116.184,116.404,116.022,116.133,1922,117.25358333333332,0.9904430781433119,0
2015.01.16,02:00,116.133,116.403,116.034,116.343,2661,117.2184,0.992531889191458,0
2015.01.16,03:00,116.343,116.576,116.157,116.173,2132,117.18038333333332,0.9914031401444754,0
2015.01.16,04:00,116.173,116.24,115.855,115.977,2507,117.13621666666667,0.9901036869752637,1
2015.01.16,05:00,115.977,116.292,115.971,116.237,1701,117.09858333333332,0.9926422394805516,1
2015.01.16,06:00,116.237,116.485,116.148,116.42,1235,117.06941666666667,0.994452721426675,1
2015.01.16,07:00,116.42,116.47,116.257,116.435,1574,117.04400000000001,0.9947968285431119,1
2015.01.16,08:00,116.435,116.833,116.43,116.504,2097,117.02401666666668,0.9955563252614384,1
2015.01.16,09:00,116.504,116.748,116.443,116.515,2202,117.00405000000002,0.9958202301544261,1
2015.01.16,10:00,116.515,116.728,116.427,116.544,2481,116.98256666666667,0.9962510083411288,1
2015.01.16,11:00,116.544,116.553,116.315,116.419,2433,116.95755,0.9953953378811372,1
2015.01.16,12:00,116.419,116.645,116.372,116.562,2370,116.93538333333335,0.9968069259903224,1
2015.01.16,13:00,116.562,116.754,116.552,116.752,2034,116.91773333333335,0.9985824790764559,1
2015.01.16,14:00,116.752,116.772,116.393,116.562,2082,116.89930000000001,0.9971146106093021,1
2015.01.16,15:00,116.562,116.846,116.318,116.673,3115,116.88454999999999,0.9981900944136758,1
2015.01.16,16:00,116.673,117.144,116.638,117.033,4039,116.87746666666666,1.0013307384029542,1
2015.01.16,17:00,117.033,117.758,117.028,117.642,5432,116.87986666666666,1.0065206553965953,1
2015.01.16,18:00,117.642,117.761,117.394,117.45,3351,116.88295,1.0048514347045485,1
2015.01.16,19:00,117.45,117.648,117.373,117.552,2077,116.89006666666664,1.0056628706973108,1
2015.01.16,20:00,117.552,117.605,117.357,117.56,1659,116.90045,1.0056419799923781,1
2015.01.16,21:00,117.56,117.578,117.455,117.482,1063,116.90713333333333,1.0049172933274102,1
2015.01.16,22:00,117.482,117.665,117.441,117.602,1182,116.9226,1.0058106815962014,1
2015.01.16,23:00,117.602,117.689,117.373,117.575,978,116.93196666666667,1.0054992090842567,1
2015.01.19,00:00,117.575,117.575,117.357,117.426,282,116.93925,1.0041624176655828,1
2015.01.19,01:00,117.426,117.61,117.382,117.591,831,116.95115000000001,1.0054710877148278,1
2015.01.19,02:00,117.591,117.669,117.382,117.452,1726,116.96060000000003,1.004201414835423,1
2015.01.19,03:00,117.452,117.478,116.964,117.156,2132,116.97456666666669,1.001551049416155,1
2015.01.19,04:00,117.156,117.289,117.088,117.169,1064,116.98405,1.0015809847581785,1
2015.01.19,05:00,117.169,117.179,116.924,117.123,1443,116.98784999999998,1.001155248173208,1
2015.01.19,06:00,117.123,117.186,116.945,117.093,926,116.99305,1.0008543242525945,1
2015.01.19,07:00,117.093,117.244,117.042,117.106,825,116.99423333333333,1.000955317740732,1
2015.01.19,08:00,117.106,117.226,117.049,117.122,1016,116.99666666666666,1.0010712555913275,1
2015.01.19,09:00,117.122,117.212,117.021,117.177,1179,116.9952,1.001553909903996,1
2015.01.19,10:00,117.177,117.384,117.068,117.206,2108,116.99409999999999,1.0018112024452517,1
2015.01.19,11:00,117.206,117.309,117.146,117.228,1702,116.99256666666666,1.002012378564222,1
2015.01.19,12:00,117.228,117.33,117.163,117.284,1282,116.99309999999998,1.0024864714243833,1
2015.01.19,13:00,117.284,117.444,117.261,117.405,1474,116.99256666666665,1.0035252951968174,1
2015.01.19,14:00,117.405,117.44,117.348,117.351,1278,116.98731666666664,1.0031087415601607,1
2015.01.19,15:00,117.351,117.47,117.274,117.461,1487,116.98334999999997,1.00408305968328,1
2015.01.19,16:00,117.461,117.562,117.378,117.495,1616,116.97928333333333,1.0044086153716392,1
2015.01.19,17:00,117.495,117.585,117.444,117.529,1382,116.97616666666666,1.0047260339356878,1
2015.01.19,18:00,117.529,117.583,117.455,117.504,870,116.97303333333335,1.004539222857918,1
2015.01.19,19:00,117.504,117.544,117.419,117.518,662,116.96899999999998,1.0046935512828188,1
2015.01.19,20:00,117.518,117.552,117.491,117.536,428,116.96581666666665,1.0048747860664136,1
2015.01.19,21:00,117.536,117.784,117.536,117.758,592,116.96735,1.0067595786345507,1
2015.01.19,22:00,117.758,117.766,117.516,117.567,749,116.96703333333333,1.0051293655106808,1
2015.01.19,23:00,117.567,117.67,117.501,117.558,644,116.97681666666668,1.0049683633893838,1
2015.01.20,00:00,117.558,117.682,117.557,117.658,320,116.99156666666666,1.0056964219928104,1
2015.01.20,01:00,117.658,117.819,117.644,117.742,1197,117.01153333333333,1.0062426894670782,1
2015.01.20,02:00,117.742,117.937,117.694,117.934,1597,117.03558333333335,1.007676440284899,1
2015.01.20,03:00,117.934,118.241,117.882,118.102,1994,117.05528333333334,1.0089420711040098,1
2015.01.20,04:00,118.102,118.308,118.046,118.244,1649,117.07948333333333,1.0099463768844215,1
2015.01.20,05:00,118.244,118.253,118.082,118.207,1054,117.10186666666667,1.0094373673519579,1
2015.01.20,06:00,118.207,118.277,118.117,118.241,702,117.12338333333334,1.0095422163777998,1
2015.01.20,07:00,118.241,118.344,118.229,118.291,1055,117.14968333333333,1.0097423794430516,1
2015.01.20,08:00,118.291,118.526,118.291,118.42,1483,117.18298333333334,1.0105562824181382,1
2015.01.20,09:00,118.42,118.493,118.136,118.264,1924,117.21196666666668,1.0089754771910375,1
2015.01.20,10:00,118.264,118.376,117.981,118.081,2380,117.24155,1.0071600042817586,1
2015.01.20,11:00,118.081,118.314,118.045,118.286,2390,117.27690000000001,1.0086044225248108,1
2015.01.20,12:00,118.286,118.494,118.256,118.38,2107,117.31350000000002,1.0090910253295655,1
2015.01.20,13:00,118.38,118.741,118.376,118.684,2168,117.35601666666668,1.0113158521484695,1
2015.01.20,14:00,118.684,118.774,118.608,118.683,1960,117.39501666666666,1.010971362924122,1
2015.01.20,15:00,118.683,118.754,118.457,118.505,2299,117.43388333333334,1.009121018876863,1
2015.01.20,16:00,118.505,118.676,118.308,118.473,3280,117.47548333333334,1.0084912752717623,1
2015.01.20,17:00,118.473,118.56,118.335,118.335,3858,117.51044999999999,1.0070168227591674,1
2015.01.20,18:00,118.335,118.495,118.249,118.484,3086,117.54485000000001,1.0079897162657487,1
2015.01.20,19:00,118.484,118.726,118.461,118.695,2004,117.58251666666666,1.0094612988807434,1
2015.01.20,20:00,118.695,118.82,118.644,118.761,1503,117.62013333333333,1.009699586578715,1
2015.01.20,21:00,118.761,118.868,118.748,118.827,1465,117.65866666666669,1.0099298535877792,0
2015.01.20,22:00,118.827,118.834,118.668,118.695,1223,117.69451666666666,1.008500679230171,0
2015.01.20,23:00,118.695,118.856,118.657,118.803,731,117.73425,1.0090776473286236,0
2015.01.21,00:00,118.803,118.82,118.664,118.669,450,117.76936666666666,1.0076389417621618,0
2015.01.21,01:00,118.669,118.745,118.609,118.66,727,117.80116666666666,1.0072905333421995,0
2015.01.21,02:00,118.66,118.765,118.529,118.6,1648,117.83513333333333,1.0064909899537602,0
2015.01.21,03:00,118.6,118.628,118.393,118.438,1430,117.86455000000001,1.0048653305849808,0
2015.01.21,04:00,118.438,118.534,118.145,118.296,1565,117.88560000000001,1.003481341232517,0
2015.01.21,05:00,118.296,118.432,117.671,117.713,2590,117.88678333333334,0.9985258454898887,0
2015.01.21,06:00,117.713,117.946,117.681,117.835,1818,117.8932,0.9995063328504104,0
2015.01.21,07:00,117.835,117.886,117.768,117.848,1074,117.89813333333333,0.999574774155316,0
2015.01.21,08:00,117.848,117.851,117.296,117.421,1991,117.89581666666666,0.9959725740904859,0
2015.01.21,09:00,117.421,117.686,117.412,117.656,1842,117.89871666666666,0.9979413120555597,0
2015.01.21,10:00,117.656,117.866,117.647,117.842,2360,117.90271666666668,0.9994850274159641,0
2015.01.21,11:00,117.842,117.908,117.669,117.705,2003,117.90488333333333,0.9983047069155886,0
2015.01.21,12:00,117.705,117.867,117.692,117.699,1737,117.90943333333333,0.9982152968818159,0
2015.01.21,13:00,117.699,117.707,117.515,117.518,1807,117.90821666666666,0.9966905048884775,0
2015.01.21,14:00,117.518,117.591,117.416,117.481,1886,117.9087,0.99637261711816,0
2015.01.21,15:00,117.481,117.497,117.227,117.264,3171,117.9105,0.9945170277456206,1
2015.01.21,16:00,117.264,117.587,117.18,117.42,4225,117.91468333333334,0.9958047350902438,1
2015.01.21,17:00,117.42,117.78,117.289,117.743,4238,117.92501666666668,0.9984565050587936,1
2015.01.21,18:00,117.743,117.918,117.55,117.868,2724,117.93793333333335,0.9994070327386889,1
2015.01.21,19:00,117.868,118.169,117.861,118.003,1993,117.95288333333335,1.0004248871689303,1
2015.01.21,20:00,118.003,118.052,117.887,117.897,1383,117.9658,0.9994167801176274,1
2015.01.21,21:00,117.897,117.964,117.789,117.964,1070,117.97891666666668,0.9998735649801835,1
2015.01.21,22:00,117.964,118.002,117.758,117.812,976,117.98901666666666,0.9984997191122733,1
2015.01.21,23:00,117.812,117.965,117.74,117.955,503,118.00113333333334,0.9996090433029738,1
2015.01.22,00:00,117.955,117.974,117.799,117.919,607,118.01171666666666,0.9992143435475264,1
2015.01.22,01:00,117.919,117.981,117.802,117.851,778,118.01915,0.9985752312230685,1
2015.01.22,02:00,117.851,118.158,117.824,118.009,1442,118.03011666666666,0.9998210908600024,1
2015.01.22,03:00,118.009,118.038,117.815,118.034,1156,118.03966666666665,0.9999519935388953,1
2015.01.22,04:00,118.034,118.145,118.004,118.09,949,118.04958333333333,1.0003423702610839,1
2015.01.22,05:00,118.09,118.337,118.083,118.263,1104,118.06181666666666,1.0017040508016353,0
2015.01.22,06:00,118.263,118.276,118.047,118.101,800,118.07176666666666,1.000247589531,0
2015.01.22,07:00,118.101,118.245,118.064,118.2,829,118.08313333333332,1.0009896982182611,0
2015.01.22,08:00,118.2,118.317,118.162,118.206,949,118.0943,1.0009458542876328,0
2015.01.22,09:00,118.206,118.229,117.888,117.993,1548,118.09821666666667,0.9991090748900667,0
2015.01.22,10:00,117.993,118.101,117.851,117.883,1840,118.10348333333333,0.9981331343741061,0
2015.01.22,11:00,117.883,117.883,117.648,117.676,1681,118.10545,0.9963638426507837,0
2015.01.22,12:00,117.676,117.817,117.593,117.7,1467,118.10615000000001,0.996561144360391,0
2015.01.22,13:00,117.7,117.768,117.615,117.658,1378,118.10475000000001,0.9962173409621543,0
2015.01.22,14:00,117.658,117.717,117.448,117.662,2180,118.1002166666667,0.9962894507814195,0
2015.01.22,15:00,117.662,118.119,117.506,117.731,4082,118.09403333333333,0.9969258960585364,0
2015.01.22,16:00,117.731,117.927,117.254,117.421,4680,118.08031666666668,0.9944163711168909,1
2015.01.22,17:00,117.421,117.951,117.332,117.929,3698,118.07568333333333,0.9987577176841803,1
2015.01.22,18:00,117.929,118.065,117.758,117.936,2340,118.07060000000001,0.9988600040992422,1
2015.01.22,19:00,117.936,118.155,117.852,118.127,1741,118.06786666666667,1.0005008418886763,1
